"","long","lat"
"959",-74.0483,40.1949
"960",-112.356,33.6381
"961",-111.19399611,45.78020574
"962",-75.1448,39.998
"963",-74.151,40.7916
"964",-73.94516,40.80869
"965",-119.992,46.9467
"966",-112.0777,33.4482
"967",-74.07148649,41.49979552
"968",-90.6215,38.796
"969",-77.04757,38.80501
"970",-118.255928,34.0485611
"971",-117.2319379,32.8657387
"972",-82.36722,34.84635
"973",-84.51222525,39.10260613
"974",-98.2267771,32.2071527
"975",-81.6166,34.2777
"976",-96.7977,32.7774
"977",-95.02076,29.40252
"978",-95.02076,29.40252
"979",-77.0915,38.86218
"980",-73.38418,43.02814
"981",-82.5452,28.1883
"982",-81.8094,26.4322
"983",-84.4399406,39.0217283
"984",-87.62535092,41.91409114
"985",-96.7683309,32.849801
"986",-79.17584338,40.61310269
"987",-118.243,34.0522
"988",-96.9319154,33.3413944
"989",-117.12971121,32.72900527
"990",-96.7459,33.0504
"991",-77.4607,38.3032
"992",-78.8748,42.8958
"993",-75.6624122,41.408969
"994",-118.243,34.0522
"995",-114.4602,42.5701
"996",-80.88254124,34.11097196
"997",-81.58120953,28.41886964
"998",-104.9836,39.7391
"999",-80.1998659,25.7726578
"1000",-87.73070887,43.771698
"1001",-93.47,44.58722222
"1002",-79.9459924,32.8013133
"1003",-90.0543,29.9165
"1004",-117.41666667,33.33333333
"1005",-73.991568,40.739382
"1006",-118.18573358,33.78966838
"1007",-72.2633145,44.60651574
"1008",-96.46863,32.09696
"1009",-96.46863,32.09696
"1010",-82.14702289,28.01569476
"1011",-82.14702289,28.01569476
"1012",-82.14702289,28.01569476
"1013",-79.76272382,32.87911119
"1014",-122.706326,45.592707
"1015",-122.495121,45.51256
"1016",-122.579397,45.518915
"1017",-122.563748,45.501775
"1018",-122.645843,45.522687
"1019",-122.664489,45.536231
"1020",-122.689842,45.611527
"1021",-122.510599,45.504222
"1022",-122.705829,45.588354
"1023",-122.583097,45.497006
"1024",-122.676653,45.515116
"1025",-122.578672,45.552427
"1026",-122.523275,45.556241
"1027",-122.681878,45.549321
"1028",-122.647874,45.469998
"1029",-122.666106,45.573163
"1030",-122.640893,45.528146
"1031",-122.659449,45.512722
"1032",-122.556304,45.51287
"1033",-122.582715,45.56895
"1034",-122.684464,45.526332
"1035",-122.492086,45.491444
"1036",-122.750843,45.601985
"1037",-122.613666,45.527297
"1038",-122.519816,45.484303
"1039",-122.616054,45.500774
"1040",-122.706072,45.558849
"1041",-122.581453,45.544023
"1042",-122.521235,45.521229
"1043",-122.649701,45.570971
"1044",-122.716695,45.484568
"1045",-122.492876,45.500717
"1046",-122.572801,45.544368
"1047",-122.595343,45.562495
"1048",-122.589292,45.47061
"1049",-122.529491,45.476506
"1050",-122.649022,45.525813
"1051",-122.587881,45.548208
"1052",-122.661877,45.557845
"1053",-122.674195,45.549796
"1054",-122.562,45.488972
"1055",-122.5372,45.536086
"1056",-122.559703,45.527393
"1057",-122.745808,45.594952
"1058",-122.751285,45.466131
"1059",-122.511326,45.522434
"1060",-122.626028,45.504876
"1061",-122.4902,45.515326
"1062",-122.683956,45.53231
"1063",-122.69733,45.53349
"1064",-122.644922,45.504596
"1065",-122.674804,45.539608
"1066",-122.660865,45.567159
"1067",-122.643146,45.527854
"1068",-122.513773,45.498437
"1069",-122.678595,45.520871
"1070",-122.65494,45.537244
"1071",-122.649627,45.496329
"1072",-122.646945,45.46945
"1073",-122.618068,45.486983
"1074",-122.537237,45.551679
"1075",-122.677107,45.525333
"1076",-122.602776,45.527398
"1077",-122.577199,45.481148
"1078",-122.657589,45.568126
"1079",-122.594638,45.54518
"1080",-122.656685,45.517927
"1081",-122.677114,45.593002
"1082",-122.659036,45.515213
"1083",-122.746566,45.586564
"1084",-77.582,39.7537
"1085",-93.29574038,37.20775768
"1086",-80.0762,42.1145
"1087",-80.0762,42.1145
"1088",-80.0762,42.1145
"1089",-80.0762,42.1145
"1090",-80.0762,42.1145
"1091",-78.51043146,35.95055388
"1092",-104.82791,38.83288
"1093",-122.70771564,45.27950629
"1094",-78.8494,42.9047
"1095",-77.86700548,38.10553841
"1096",-97.08148241,36.70247255
"1097",-73.32601,40.69574
"1098",-72.65124,41.56349
"1099",-73.9675,40.7779
"1100",-71.06491221,42.35437217
"1101",-96.75798,35.98481
"1102",-96.75798,35.98481
"1103",-97.7232639,30.3975113
"1104",-96.8200116,33.09828502
"1105",-95.14474456,43.1270585
"1106",-122.6989,45.53018
"1107",-111.98019862,40.78553754
"1108",-80.20659041,25.75610846
"1109",-122.34505567,47.70637431
"1110",-73.9448166,40.7155609
"1111",-111.789,34.8599
"1112",-85.64103652,38.09947972
"1113",-104.9432,39.9126
"1114",-108.507636,45.782429
"1115",-122.862,42.332
"1116",-122.862,42.332
"1117",-75.2972,39.8883
"1118",-74.046402,41.8894691
"1119",-84.0883,39.6376
"1120",-83.07743996,42.32945828
"1121",-122.40294686,37.71235651
"1122",-122.4190191,37.7485909
"1123",-122.40294686,37.71235651
"1124",-122.4190191,37.7485909
"1125",-122.18635,47.61606
"1126",-73.73569,40.94889
"1127",-98.5,29.4167
"1128",-118.27582489,34.08840016
"1129",-71.7779,42.2689
"1130",-72.7,41.6
"1131",-74.06896,40.71547
"1132",-78.93822536,37.91618231
"1133",-97.63866105,30.13451963
"1134",-84.87454,35.16095
"1135",-94.5889,39.0061
"1136",-106.824,39.1923
"1137",-84.4217365,38.9973418
"1138",-81.61790702,30.27334607
"1139",-88.3157,36.6095
"1140",-81.95134,28.074186
"1141",-75.87012222,42.94662194
"1142",-96.7977,32.7774
"1143",-73.972216,40.77274259
"1144",-122.549587,45.53316
"1145",-77.9121,34.2232
"1146",-94.69146,39.24416
"1147",-95.54584566,29.8860378
"1148",-89.39603,43.07552
"1149",-75.5516,39.7486
"1150",-112.26599475,33.50762895
"1151",-83.05223627,42.33748951
"1152",-97.38831,32.70884
"1153",-75.2437977,39.87458299
"1154",-76.32138629,38.99002934
"1155",-82.7372,42.6857
"1156",-76.888268,40.268145
"1157",-86.5597,41.9416
"1158",-76.0668,38.76421
"1159",-74.0064,40.7142
"1160",-97.70056224,30.21595455
"1161",-82.48077,27.94454
"1162",-105.1425949,39.7578902
"1163",-118.15007,34.14731
"1164",-117.14183664,32.7548942
"1165",-116.96237221,33.9704876
"1166",-74.03316296,40.71475295
"1167",-114.848,47.1641
"1168",-97.34022106,37.68475271
"1169",-94.21698777,36.37492249
"1170",-95.3694,29.7602
"1171",-101.72863045,34.18712097
"1172",-122.678249,45.518237
"1173",-82.93154,40.12577
"1174",-83.74967436,42.28041891
"1175",-86.6722,36.06
"1176",-91.0561,41.424
"1177",-96.78039959,32.79477411
"1178",-77.09698,38.99119
"1179",-118.49227,34.01158
"1180",-71.1036606,42.3883514
"1181",-92.07217182,32.52912449
"1182",-75.58024548,39.96027451
"1183",-97.762286,30.25632
"1184",-77.55939115,37.53972102
"1185",-76.61743,39.31892
"1186",-93.4055,44.9267
"1187",-86.78388889,36.165
"1188",-81.45034,41.6429
"1189",-77.06073942,38.940161
"1190",-73.38418,43.02814
"1191",-98.49422,29.42913
"1192",-79.17909,37.35028
"1193",-80.24675,25.75045
"1194",-73.9862681,40.755599
"1195",-81.37597954,40.802618
"1196",-75.66507,41.41117
"1197",-74.00485466,40.71939502
"1198",-84.5897496,33.6693568
"1199",-96.6767,40.8115
"1200",-96.6767,40.8115
"1201",-122.31416667,47.60166667
"1202",-121.283,38.5987
"1203",-83.1506,42.5046
"1204",-83.047908,42.330806
"1205",-81.52111111,41.09305556
"1206",-95.34774,29.9872
"1207",-97.56318569,35.54718978
"1208",-93.2689285,44.9757004
"1209",-95.52101,29.78945
"1210",-90.25503,38.72325
"1211",-117.85047054,33.77907599
"1212",-118.506,34.4166
"1213",-94.14461459,36.18173218
"1214",-93.7361,41.6364
"1215",-95.63740954,36.27718639
"1216",-70.45191945,41.73769145
"1217",-100.77934,46.80536
"1218",-90.35495376,38.81282899
"1219",-110.9708,32.219
"1220",-75.17133373,39.94977021
"1221",-74.0064,40.7142
"1222",-96.7977,32.7774
"1223",-72.60258467,41.71428472
"1224",-75.64393421,35.98539258
"1225",-97.1267,32.5771
"1226",-75.1753,39.9231
"1227",-96.8261,33.1508
"1228",-71.37276741,42.24678836
"1229",-71.37276741,42.24678836
"1230",-73.9874963,40.7026206
"1231",-95.16432416,36.19820668
"1232",-73.98591185,40.7577936
"1233",-80.1710434,25.8808098
"1234",-90.1978,38.6272
"1235",-86.78388889,36.165
"1236",-73.9721358,40.76731968
"1237",-95.364804,29.744606
"1238",-118.238,34.057
"1239",-79.94358004,40.44321118
"1240",-99.42604517,27.53647383
"1241",-118.1938,33.7692
"1242",-74.0064,40.7142
"1243",-73.98959398,40.703253
"1244",-117.3007,34.4267
"1245",-73.1756813,44.46894252
"1246",-97.63866105,30.13451963
"1247",-80.2164,25.7642
"1248",-90.35653,38.59272
"1249",-95.92364868,36.07741388
"1250",-97.09610929,32.77342808
"1251",-87.6137011,41.8403395
"1252",-87.661471,42.012484
"1253",-112.26141038,33.53215049
"1254",-96.99772966,32.83861189
"1255",-71.84190719,43.48484245
"1256",-90.5013,41.5738
"1257",-86.799,33.258998
"1258",-85.7438,34.922288
"1259",-87.94668,30.66073
"1260",-86.321096,32.353504
"1261",-88.091184,30.82725
"1262",-86.331376,32.334648
"1263",-87.970712,30.667546
"1264",-88.127256,30.68345
"1265",-86.861,34.634
"1266",-86.566776,34.630372
"1267",-88.104352,30.80662
"1268",-86.517496,34.700884
"1269",-88.047168,30.670438
"1270",-88.11912,30.642224
"1271",-86.799536,31.416614
"1272",-86.814032,31.420868
"1273",-88.076456,30.846566
"1274",-86.336384,32.320958
"1275",-86.338656,32.296666
"1276",-86.823,33.488998
"1277",-87.531304,33.219264
"1278",-86.517936,34.702156
"1279",-88.044648,30.674182
"1280",-87.888688,30.761922
"1281",-88.14784,30.605656
"1282",-86.861,34.634
"1283",-86.338656,32.296666
"1284",-85.7438,34.922288
"1285",-86.219496,32.362388
"1286",-88.156384,30.590842
"1287",-88.08664,30.832148
"1288",-86.785,33.394002
"1289",-87.720784,33.049218
"1290",-88.14784,30.605656
"1291",-87.982416,30.674894
"1292",-86.666576,31.813372
"1293",-86.785,33.394002
"1294",-87.946592,30.661198
"1295",-86.336384,32.320958
"1296",-87.720784,33.049218
"1297",-87.996128,30.679568
"1298",-87.94668,30.66073
"1299",-88.044648,30.674182
"1300",-88.021,30.691006
"1301",-87.49448,30.580376
"1302",-88.047168,30.670438
"1303",-87.888688,30.761922
"1304",-87.49448,30.580376
"1305",-86.503048,34.68802
"1306",-88.010944,30.68511
"1307",-88.022224,30.691374
"1308",-88.046224,30.671664
"1309",-86.799,33.258998
"1310",-87.865944,30.946348
"1311",-87.531304,33.219264
"1312",-86.517936,34.702156
"1313",-86.666576,31.813372
"1314",-88.091184,30.82725
"1315",-86.515,34.697
"1316",-88.08664,30.832148
"1317",-86.503048,34.68802
"1318",-86.321096,32.353504
"1319",-86.823,33.488998
"1320",-86.566776,34.630372
"1321",-88.127256,30.68345
"1322",-88.021,30.691006
"1323",-86.331376,32.334648
"1324",-88.156384,30.590842
"1325",-88.11912,30.642224
"1326",-86.515,34.697
"1327",-86.517496,34.700884
"1328",-87.970712,30.667546
"1329",-88.046592,30.672374
"1330",-87.962216,30.664912
"1331",-86.814032,31.420868
"1332",-87.982416,30.674894
"1333",-77.46931125,37.5617448
"1334",-78.63608,35.77854
"1335",-120.88985,38.79959
"1336",-96.7841399,32.78433
"1337",-112.0777,33.4482
"1338",-122.37602,47.669343
"1339",-97.09521019,32.65214989
"1340",-75.40757059,40.22605091
"1341",-73.98667574,40.72719982
"1342",-118.378,34.1722
"1343",-73.95789,40.76024
"1344",-82.32697163,29.65056689
"1345",-122.40294686,37.71235651
"1346",-122.40294686,37.71235651
"1347",-98.61903786,29.49601991
"1348",-88.98312984,41.31641255
"1349",-74.25500003,41.13913489
"1350",-97.2673,35.4824
"1351",-96.68233703,33.22099058
"1352",-74.2117,40.766
"1353",-96.75378,32.81004
"1354",-87.6777349,41.9170867
"1355",-76.9670055,38.93085999
"1356",-97.7475,30.2677
"1357",-74.5,40
"1358",-122.17899525,47.60935052
"1359",-74.00554181,40.75120712
"1360",-96.0394,41.1843
"1361",-73.81419594,40.84383268
"1362",-76.16951637,36.87192435
"1363",-76.16951637,36.87192435
"1364",-76.16951637,36.87192435
"1365",-76.16951637,36.87192435
"1366",-76.16951637,36.87192435
"1367",-87.603826,41.820267
"1368",-90.18472222,32.29888889
"1369",-91.29712756,46.10885448
"1370",-77.04282,38.80379
"1371",-87.79752,42.18688
"1372",-82.5,40.5
"1373",-118.243,34.0522
"1374",-122.65494042,45.70496976
"1375",-122.65494042,45.70496976
"1376",-120.14027,39.17159
"1377",-118.243,34.0522
"1378",-75.13425989,39.96553185
"1379",-77.0368707,38.9071923
"1380",-117.19583,33.9113
"1381",-117.2483788,33.9175787
"1382",-82.8148,34.6849
"1383",-117.22381389,33.92691191
"1384",-74.0064,40.7142
"1385",-100.7837392,46.8083268
"1386",-74.7504568,40.2206778
"1387",-112.1837193,33.5398543
"1388",-123.087,44.0519
"1389",-111.85168843,40.76635005
"1390",-90.5013,41.5738
"1391",-87.531304,33.219264
"1392",-88.022224,30.691374
"1393",-86.321096,32.353504
"1394",-86.666576,31.813372
"1395",-86.336384,32.320958
"1396",-88.010944,30.68511
"1397",-86.515,34.697
"1398",-86.566776,34.630372
"1399",-86.331376,32.334648
"1400",-87.970712,30.667546
"1401",-88.11912,30.642224
"1402",-86.517496,34.700884
"1403",-86.517936,34.702156
"1404",-87.49448,30.580376
"1405",-86.338656,32.296666
"1406",-86.331376,32.334648
"1407",-87.982416,30.674894
"1408",-88.08664,30.832148
"1409",-87.970712,30.667546
"1410",-86.321096,32.353504
"1411",-86.336384,32.320958
"1412",-88.156384,30.590842
"1413",-86.566776,34.630372
"1414",-86.666576,31.813372
"1415",-87.865944,30.946348
"1416",-88.046592,30.672374
"1417",-88.127256,30.68345
"1418",-88.091184,30.82725
"1419",-88.076456,30.846566
"1420",-87.888688,30.761922
"1421",-86.785,33.394002
"1422",-88.08664,30.832148
"1423",-88.047168,30.670438
"1424",-86.861,34.634
"1425",-88.11912,30.642224
"1426",-86.503048,34.68802
"1427",-86.814032,31.420868
"1428",-87.946592,30.661198
"1429",-88.091184,30.82725
"1430",-88.021,30.691006
"1431",-86.219496,32.362388
"1432",-86.517936,34.702156
"1433",-86.799536,31.416614
"1434",-88.104352,30.80662
"1435",-87.94668,30.66073
"1436",-86.338656,32.296666
"1437",-87.720784,33.049218
"1438",-85.7438,34.922288
"1439",-86.823,33.488998
"1440",-88.14784,30.605656
"1441",-87.94668,30.66073
"1442",-88.021,30.691006
"1443",-86.814032,31.420868
"1444",-88.127256,30.68345
"1445",-87.996128,30.679568
"1446",-86.785,33.394002
"1447",-88.046224,30.671664
"1448",-88.156384,30.590842
"1449",-87.720784,33.049218
"1450",-88.044648,30.674182
"1451",-86.823,33.488998
"1452",-87.531304,33.219264
"1453",-86.503048,34.68802
"1454",-87.982416,30.674894
"1455",-86.861,34.634
"1456",-87.962216,30.664912
"1457",-86.515,34.697
"1458",-86.517496,34.700884
"1459",-86.799,33.258998
"1460",-88.14784,30.605656
"1461",-88.047168,30.670438
"1462",-87.888688,30.761922
"1463",-87.49448,30.580376
"1464",-88.044648,30.674182
"1465",-86.799,33.258998
"1466",-85.7438,34.922288
"1467",-77.46931125,37.5617448
"1468",-78.63608,35.77854
"1469",-120.88985,38.79959
"1470",-96.7841399,32.78433
"1471",-112.0777,33.4482
"1472",-122.37602,47.669343
"1473",-97.09521019,32.65214989
"1474",-75.40757059,40.22605091
"1475",-73.98667574,40.72719982
"1476",-118.378,34.1722
"1477",-73.95789,40.76024
"1478",-82.32697163,29.65056689
"1479",-122.40294686,37.71235651
"1480",-122.40294686,37.71235651
"1481",-98.61903786,29.49601991
"1482",-88.98312984,41.31641255
"1483",-74.25500003,41.13913489
"1484",-97.2673,35.4824
"1485",-96.68233703,33.22099058
"1486",-74.2117,40.766
"1487",-96.75378,32.81004
"1488",-87.6777349,41.9170867
"1489",-76.9670055,38.93085999
"1490",-97.7475,30.2677
"1491",-74.5,40
"1492",-122.17899525,47.60935052
"1493",-74.00554181,40.75120712
"1494",-96.0394,41.1843
"1495",-73.81419594,40.84383268
"1496",-76.16951637,36.87192435
"1497",-76.16951637,36.87192435
"1498",-76.16951637,36.87192435
"1499",-76.16951637,36.87192435
"1500",-76.16951637,36.87192435
"1501",-87.603826,41.820267
"1502",-90.18472222,32.29888889
"1503",-91.29712756,46.10885448
"1504",-77.04282,38.80379
"1505",-87.79752,42.18688
"1506",-82.5,40.5
"1507",-118.243,34.0522
"1508",-122.65494042,45.70496976
"1509",-122.65494042,45.70496976
"1510",-120.14027,39.17159
"1511",-118.243,34.0522
"1512",-75.13425989,39.96553185
"1513",-77.0368707,38.9071923
"1514",-117.2483788,33.9175787
"1515",-117.19583,33.9113
"1516",-82.8148,34.6849
"1517",-117.22381389,33.92691191
"1518",-74.0064,40.7142
"1519",-100.7837392,46.8083268
"1520",-74.7504568,40.2206778
"1521",-112.1837193,33.5398543
"1522",-123.087,44.0519
"1523",-111.85168843,40.76635005
"1524",-90.5013,41.5738
"1525",-85.7438,34.922288
"1526",-86.799,33.258998
"1527",-88.047168,30.670438
"1528",-86.338656,32.296666
"1529",-87.531304,33.219264
"1530",-86.517936,34.702156
"1531",-88.044648,30.674182
"1532",-88.123952,30.655474
"1533",-88.104352,30.80662
"1534",-87.982416,30.674894
"1535",-86.814032,31.420868
"1536",-88.047168,30.670438
"1537",-86.517936,34.702156
"1538",-86.331376,32.334648
"1539",-86.566776,34.630372
"1540",-86.89652,34.62774
"1541",-88.046592,30.672374
"1542",-86.861,34.634
"1543",-87.888688,30.761922
"1544",-87.531304,33.219264
"1545",-87.888688,30.761922
"1546",-87.996128,30.679568
"1547",-88.127256,30.68345
"1548",-85.7438,34.922288
"1549",-86.814032,31.420868
"1550",-87.94668,30.66073
"1551",-86.503048,34.68802
"1552",-88.08664,30.832148
"1553",-88.010944,30.68511
"1554",-86.517496,34.700884
"1555",-86.861,34.634
"1556",-86.331376,32.334648
"1557",-87.49448,30.580376
"1558",-87.720784,33.049218
"1559",-86.566776,34.630372
"1560",-87.970712,30.667546
"1561",-86.517496,34.700884
"1562",-88.127256,30.68345
"1563",-88.021,30.691006
"1564",-86.515,34.697
"1565",-86.518488,34.703244
"1566",-86.785,33.394002
"1567",-86.786856,34.661548
"1568",-87.946592,30.661198
"1569",-86.89652,34.62774
"1570",-86.219496,32.362388
"1571",-88.044648,30.674182
"1572",-86.799,33.258998
"1573",-88.11912,30.642224
"1574",-86.515,34.697
"1575",-86.321096,32.353504
"1576",-86.799536,31.416614
"1577",-86.823,33.488998
"1578",-86.338656,32.296666
"1579",-88.156384,30.590842
"1580",-87.970712,30.667546
"1581",-88.091184,30.82725
"1582",-86.666576,31.813372
"1583",-86.597,34.733
"1584",-87.49448,30.580376
"1585",-88.091184,30.82725
"1586",-87.720784,33.049218
"1587",-86.219496,32.362388
"1588",-88.022224,30.691374
"1589",-86.597,34.733
"1590",-86.823,33.488998
"1591",-86.799536,31.416614
"1592",-88.156384,30.590842
"1593",-88.11912,30.642224
"1594",-87.865944,30.946348
"1595",-86.321096,32.353504
"1596",-88.046224,30.671664
"1597",-88.021,30.691006
"1598",-88.08664,30.832148
"1599",-88.14784,30.605656
"1600",-86.336384,32.320958
"1601",-88.14784,30.605656
"1602",-88.076456,30.846566
"1603",-87.962216,30.664912
"1604",-86.336384,32.320958
"1605",-87.962216,30.664912
"1606",-86.518488,34.703244
"1607",-87.982416,30.674894
"1608",-87.94668,30.66073
"1609",-86.785,33.394002
"1610",-86.786856,34.661548
"1611",-86.666576,31.813372
"1612",-88.121552,30.625858
"1613",-86.503048,34.68802
"1614",-77.46931125,37.5617448
"1615",-78.63608,35.77854
"1616",-120.88985,38.79959
"1617",-96.7841399,32.78433
"1618",-112.0777,33.4482
"1619",-122.37602,47.669343
"1620",-97.09521019,32.65214989
"1621",-75.40757059,40.22605091
"1622",-73.98667574,40.72719982
"1623",-118.378,34.1722
"1624",-73.95789,40.76024
"1625",-82.32697163,29.65056689
"1626",-122.40294686,37.71235651
"1627",-122.40294686,37.71235651
"1628",-98.61903786,29.49601991
"1629",-88.98312984,41.31641255
"1630",-74.25500003,41.13913489
"1631",-97.2673,35.4824
"1632",-96.68233703,33.22099058
"1633",-74.2117,40.766
"1634",-96.75378,32.81004
"1635",-87.6777349,41.9170867
"1636",-76.9670055,38.93085999
"1637",-97.7475,30.2677
"1638",-74.5,40
"1639",-122.17899525,47.60935052
"1640",-74.00554181,40.75120712
"1641",-96.0394,41.1843
"1642",-73.81419594,40.84383268
"1643",-76.16951637,36.87192435
"1644",-76.16951637,36.87192435
"1645",-76.16951637,36.87192435
"1646",-76.16951637,36.87192435
"1647",-76.16951637,36.87192435
"1648",-87.603826,41.820267
"1649",-90.18472222,32.29888889
"1650",-91.29712756,46.10885448
"1651",-77.04282,38.80379
"1652",-87.79752,42.18688
"1653",-82.5,40.5
"1654",-118.243,34.0522
"1655",-122.65494042,45.70496976
"1656",-122.65494042,45.70496976
"1657",-120.14027,39.17159
"1658",-118.243,34.0522
"1659",-75.13425989,39.96553185
"1660",-77.0368707,38.9071923
"1661",-117.2483788,33.9175787
"1662",-117.19583,33.9113
"1663",-82.8148,34.6849
"1664",-117.22381389,33.92691191
"1665",-74.0064,40.7142
"1666",-100.7837392,46.8083268
"1667",-74.7504568,40.2206778
"1668",-112.1837193,33.5398543
"1669",-123.087,44.0519
"1670",-111.85168843,40.76635005
"1671",-93.29781419,44.94761628
"1672",-86.44265,34.62624
"1673",-115.17532386,36.09585915
"1674",-76.9374799,38.88879
"1675",-122.0412154,37.9129635
"1676",-80.78999726,34.71854624
"1677",-81.55650496,28.33774294
"1678",-73.95,40.65
"1679",-81.86854,26.64541
"1680",-117.03186984,32.81281619
"1681",-80.98505259,35.10027508
"1682",-71.0952,42.3885
"1683",-89.8549,34.9621
"1684",-89.8549,34.9621
"1685",-94.58471,39.22547
"1686",-95.807911,29.707288
"1687",-89.7479445,35.06974624
"1688",-118.243,34.0522
"1689",-118.40033,34.07347
"1690",-88.156384,30.590842
"1691",-86.666576,31.813372
"1692",-86.666576,31.813372
"1693",-86.785,33.394002
"1694",-87.970712,30.667546
"1695",-86.302728,32.367802
"1696",-88.047168,30.670438
"1697",-86.823,33.488998
"1698",-88.046592,30.672374
"1699",-87.94668,30.66073
"1700",-86.795,33.514
"1701",-87.94668,30.66073
"1702",-88.08664,30.832148
"1703",-86.799,33.258998
"1704",-88.127256,30.68345
"1705",-87.865944,30.946348
"1706",-88.08664,30.832148
"1707",-86.503048,34.68802
"1708",-86.302728,32.367802
"1709",-88.076456,30.846566
"1710",-88.156384,30.590842
"1711",-87.49448,30.580376
"1712",-86.336384,32.320958
"1713",-87.970712,30.667546
"1714",-86.336384,32.320958
"1715",-86.795,33.514
"1716",-87.49448,30.580376
"1717",-87.720784,33.049218
"1718",-86.503048,34.68802
"1719",-86.785,33.394002
"1720",-87.946592,30.661198
"1721",-88.104352,30.80662
"1722",-87.996128,30.679568
"1723",-86.795,33.514
"1724",-86.338656,32.296666
"1725",-86.566776,34.630372
"1726",-86.331376,32.334648
"1727",-87.888688,30.761922
"1728",-86.566776,34.630372
"1729",-86.799,33.258998
"1730",-86.331376,32.334648
"1731",-88.047168,30.670438
"1732",-86.823,33.488998
"1733",-86.338656,32.296666
"1734",-88.010944,30.68511
"1735",-87.720784,33.049218
"1736",-87.888688,30.761922
"1737",-86.321096,32.353504
"1738",-88.046224,30.671664
"1739",-86.321096,32.353504
"1740",-88.022224,30.691374
"1741",-88.127256,30.68345
"1742",-86.517496,34.700884
"1743",-86.795,33.514
"1744",-87.982416,30.674894
"1745",-86.517496,34.700884
"1746",-87.982416,30.674894
"1747",-89.33000565,31.33356058
"1748",-73.98568215,40.7723797
"1749",-80.86633801,35.19985934
"1750",-71.068,42.4058
"1751",-74.0064,40.7142
"1752",-98.39166667,40.58916667
"1753",-95.39865,29.75154
"1754",-73.9279,41.7024
"1755",-74.2737,40.7304
"1756",-74.0300157,40.7475143
"1757",-73.92358371,40.70683897
"1758",-118.44882,34.04576
"1759",-77.03326,38.89964
"1760",-76.16951637,36.87192435
"1761",-76.16951637,36.87192435
"1762",-76.16951637,36.87192435
"1763",-116.54773,33.82336
"1764",-104.9836,39.7391
"1765",-119.80084419,36.75738429
"1766",-82.70134772,27.84389796
"1767",-72.1098,41.468
"1768",-81.088417,35.103729
"1769",-73.4305475,40.6522137
"1770",-84.1265066,39.6591898
"1771",-87.78041,41.87241
"1772",-77.44203658,37.526027
"1773",-122.33168,47.61178
"1774",-70.9705,42.5137
"1775",-74.0029799,40.60677
"1776",-94.5809,39.1022
"1777",-87.98224813,43.09511
"1778",-80.84333333,35.22694444
"1779",-82.3854,34.8443
"1780",-80.1418,26.1358
"1781",-78.90513703,36.17641355
"1782",-77.861,40.7939
"1783",-73.98867,40.72139
"1784",-118.243,34.0522
"1785",-90.5013,41.5738
"1786",-77.46931125,37.5617448
"1787",-78.63608,35.77854
"1788",-120.88985,38.79959
"1789",-96.7841399,32.78433
"1790",-112.0777,33.4482
"1791",-122.37602,47.669343
"1792",-97.09521019,32.65214989
"1793",-75.40757059,40.22605091
"1794",-73.98667574,40.72719982
"1795",-118.378,34.1722
"1796",-73.95789,40.76024
"1797",-82.32697163,29.65056689
"1798",-122.40294686,37.71235651
"1799",-98.61903786,29.49601991
"1800",-88.98312984,41.31641255
"1801",-74.25500003,41.13913489
"1802",-97.2673,35.4824
"1803",-96.68233703,33.22099058
"1804",-74.2117,40.766
"1805",-96.75378,32.81004
"1806",-87.6777349,41.9170867
"1807",-76.9670055,38.93085999
"1808",-97.7475,30.2677
"1809",-74.5,40
"1810",-122.17899525,47.60935052
"1811",-74.00554181,40.75120712
"1812",-96.0394,41.1843
"1813",-73.81419594,40.84383268
"1814",-87.603826,41.820267
"1815",-90.18472222,32.29888889
"1816",-91.29712756,46.10885448
"1817",-77.04282,38.80379
"1818",-86.823,33.488998
"1819",-86.566776,34.630372
"1820",-88.046592,30.672374
"1821",-87.531304,33.219264
"1822",-88.091184,30.82725
"1823",-86.515,34.697
"1824",-87.962216,30.664912
"1825",-86.503048,34.68802
"1826",-86.219496,32.362388
"1827",-86.597,34.733
"1828",-86.89652,34.62774
"1829",-88.08664,30.832148
"1830",-88.156384,30.590842
"1831",-86.861,34.634
"1832",-85.7438,34.922288
"1833",-87.531304,33.219264
"1834",-88.076456,30.846566
"1835",-88.044648,30.674182
"1836",-86.799536,31.416614
"1837",-87.720784,33.049218
"1838",-88.11912,30.642224
"1839",-86.517936,34.702156
"1840",-88.121552,30.625858
"1841",-86.795,33.514
"1842",-86.814032,31.420868
"1843",-86.597,34.733
"1844",-86.518488,34.703244
"1845",-88.127256,30.68345
"1846",-87.49448,30.580376
"1847",-86.786856,34.661548
"1848",-87.946592,30.661198
"1849",-88.104352,30.80662
"1850",-88.022224,30.691374
"1851",-87.94668,30.66073
"1852",-88.021,30.691006
"1853",-87.996128,30.679568
"1854",-88.156384,30.590842
"1855",-88.046224,30.671664
"1856",-86.666576,31.813372
"1857",-88.08664,30.832148
"1858",-88.044648,30.674182
"1859",-86.517936,34.702156
"1860",-86.321096,32.353504
"1861",-86.666576,31.813372
"1862",-87.888688,30.761922
"1863",-88.14784,30.605656
"1864",-86.786856,34.661548
"1865",-86.503048,34.68802
"1866",-86.823,33.488998
"1867",-86.338656,32.296666
"1868",-86.861,34.634
"1869",-86.566776,34.630372
"1870",-87.49448,30.580376
"1871",-88.127256,30.68345
